public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median
20180630,Consumer Staples,135,0.047116,0.04564,0.297,0.724,0.401,19.644,2.17%,12.269,11.618,16.903,17.409,20.006,20.591,1.275,2.626,0.292,0.404,0.114,0.116,0.084,0.343,0.037,0.07,0.105,0.151,0.219,0.042,0.121,0.108,0.116,0.373,0.601,0.372,0.447,0.384,0.253,0.663,0.419,0.143,0.072,0.073,0.101,0.619,0.414,2.019,0.487,0.051,0.045,0.437,2.7,1.252,0.57,0.305,0.501,4.917,5.04,57.638,0.294,1.746,0.892,1.205,5.156,8.985,10.842,2.468,1.661,6.572,0.032,0,0.009,0
20180630,Energy,196,0.052201,0.007141,0.006,-0.002,0.786,-2.609,2.04%,7.995,6.898,0.984,3.706,-0.53,-0.53,1.786,1.509,-0.011,0.143,0.013,0.014,0.029,0.334,0.009,0.033,0.194,0.022,0.028,-0.022,0.096,0.027,0.009,0.332,0.616,0.326,0.347,0.055,0.418,-0.313,0.595,0.133,0.129,0.185,0.012,0.809,0.254,2.131,0.437,0.07,0.067,0.536,0.696,0.902,0.493,0.266,0.406,1.166,1.03,46.96,0.433,1.417,1.262,0.4,16.987,6.374,6.178,0.879,0.511,4.583,0.078,0,0,0
20180630,Financials,603,-0.000474,-0.019604,0.343,1.262,0.667,23.985,2.00%,11.658,12.666,19.271,19.258,17.102,17.325,3.477,1.581,0.36,0.04,0.084,0.083,0,0.811,0.162,0.399,0.431,0.204,0.53,0.254,0.023,0.105,0.084,0.247,0.74,0.244,0.45,0,0.239,0.927,0.494,0.016,0.055,0.199,0.265,0.782,0.554,3.016,0.322,0.051,0.046,0.055,63.915,7.207,0.878,0.08,0.876,3.827,5.305,144.6,1.193,1.928,1.928,0.049,2.146,0.012,0.074,0.475,0.345,3.74,0.005,0,0.008,0.306
20180630,Health Care,701,-0.009804,0.016799,0,-0.024,0.255,-3.98,1.10%,-3.423,-2.816,-5.109,-4.972,-4.961,-5.038,6.194,4.206,0.255,0.067,-0.393,-0.468,-0.225,0.333,-0.413,-0.358,-0.325,-0.41,-0.453,-0.411,-0.289,-0.327,-0.487,0.094,0.854,0.102,0.147,0.001,0.079,0.75,-1.371,-0.498,1.188,-0.336,0.096,-1.406,0.531,0,0.09,0.085,0.07,0.19,7.585,0.528,0.396,0.111,0.206,-5.806,-5.718,84.544,2.644,3.505,3.132,0.433,3.786,7.522,6.17,0.864,0.591,1.116,0.076,0.129,0,0
20180630,Industrials,478,-0.0011,-0.025183,0.156,0.611,0.435,24.075,1.38%,11.239,13.318,18.285,18.181,19.696,19.877,1.164,2.322,0.266,0.269,0.112,0.111,0.08,0.291,0.039,0.071,0.11,0.114,0.183,0.053,0.115,0.109,0.106,0.349,0.632,0.349,0.396,0.261,0.403,0.613,0.321,0.129,0.116,0.075,0.059,0.562,0.406,2.029,0.513,0.051,0.046,0.419,3.402,1.264,0.576,0.272,0.458,4.437,5.694,77.584,0.322,1.889,1.35,0.978,5.112,9.32,6.196,2.309,1.441,5.144,0.033,0,0,0
20180630,Information Technology,566,0.003987,-0.004516,0,0.326,0.295,15.533,1.57%,12.419,14.752,0.369,2.279,13.176,13.731,2.505,3.366,0.3,0.381,0.014,0.01,0,0.529,0.001,0.036,0.082,0.051,0.098,0.013,0.072,0.049,0.006,0.146,0.816,0.154,0.209,0.024,0.262,0.767,0.262,0.128,0.521,0.047,0.092,0.264,0.631,0.495,0.156,0.062,0.052,0.194,6.79,0.801,0.494,0.14,0.284,1.172,3.07,70.689,0.968,2.053,1.805,0.769,4.434,7.849,5.776,1.484,1.148,2.635,0.075,0.116,0.001,0
20180630,Materials,147,-0.001144,-0.002887,0.212,0.334,0.452,22.434,1.64%,10.266,11.321,14.688,14.684,17.44,17.629,1.251,2.268,0.223,0.212,0.091,0.105,0.082,0.283,0.045,0.094,0.147,0.109,0.157,0.062,0.124,0.114,0.097,0.413,0.58,0.399,0.432,0.345,0.346,0.556,0.476,0.129,0.103,0.108,0.042,0.767,0.27,2.328,0.599,0.052,0.049,0.491,1.577,1.312,0.572,0.293,0.482,3.438,4.758,76.4,0.368,2.306,1.372,0.793,5.079,7.889,7.158,2.108,1.126,4.288,0.034,0.003,0,0
20180630,Real Estate,41,0.017024,0.01239,0.067,0.353,0.483,26.539,2.79%,15.531,16.606,21.89,21.848,19.67,20.26,4.743,2.032,0.108,0.088,0.096,0.093,0.074,0.354,0.118,0.136,0.239,0.108,0.167,0.14,0.058,0.06,0.097,0.363,0.594,0.359,0.397,0,0.263,0.748,0.806,0.112,0.133,0.266,0.041,0.67,0.292,5.482,0.547,0.052,0.046,0.659,1.151,0.974,0.501,0.324,0.438,3.579,2.966,66.807,0.767,1.588,1.335,0.193,5.13,11.614,6.743,0.461,0.259,3.577,0.013,0,0,0
20180630,Utilities,75,0.017497,0.024192,0.626,1.652,0.636,26.674,3.02%,11.374,9.12,19.356,19.319,19.771,19.892,2.374,1.706,0.31,0.083,0.101,0.101,0.061,0.335,0.103,0.203,0.331,0.067,0.08,0.135,0.084,0.085,0.071,0.492,0.502,0.49,0.572,0.178,0.386,-0.098,0.644,0.094,0.008,0.244,0.112,0.811,0.152,3.943,0.69,0.051,0.045,0.437,0.943,2.316,0.694,0.348,0.558,2.981,3.412,26.834,0.055,0.746,0.605,0.249,12.59,7.239,8.754,0.831,0.424,8.866,0.036,0,0,0
20180731,Communication Services,29,0.016228,0.019735,0.174,0,0.482,4.32,4.29%,7.485,4.512,-0.211,-0.211,17.176,13.734,1.632,1.905,-0.435,0.272,-0.021,-0.021,0.043,0.57,0.008,0.075,0.276,0.048,0.078,0.001,0.121,0.041,0.007,0.537,0.463,0.537,0.583,0.039,0.342,0.216,0.788,0.119,0.117,0.173,0.04,1.007,0.195,3.272,0.956,0.071,0.068,0.592,2.012,1.547,0.693,0.454,0.582,1.277,0.989,17.074,0.656,1.148,1.148,0.497,17.594,7.248,8.266,1.45,0.591,4.324,0.081,0,0.012,0
20180731,Consumer Discretionary,500,-0.008808,0.011716,0.093,0.421,0.504,16.867,2.04%,10.109,8.729,13.833,13.833,15.909,16.151,0.903,2.012,0.326,0.357,0.102,0.101,0.087,0.354,0.036,0.074,0.109,0.125,0.194,0.051,0.116,0.111,0.102,0.372,0.604,0.367,0.445,0.237,0.223,0.635,0.418,0.127,0.126,0.075,0.052,0.582,0.454,1.89,0.482,0.058,0.053,0.388,2.923,1.187,0.597,0.281,0.494,3.393,4.134,67.865,0.404,1.575,0.997,1.159,5.383,9.734,14.363,2.656,1.723,6.327,0.052,0,0.015,0
20180731,Consumer Staples,133,-0.002942,0.034835,0.281,0.704,0.405,19.892,2.29%,12.097,12.246,16.405,17.308,20.069,20.235,1.294,2.603,0.291,0.414,0.114,0.116,0.084,0.337,0.037,0.07,0.101,0.151,0.217,0.044,0.117,0.109,0.116,0.369,0.618,0.366,0.436,0.41,0.253,0.662,0.408,0.144,0.072,0.073,0.11,0.596,0.414,2.008,0.465,0.052,0.045,0.431,2.609,1.241,0.57,0.302,0.497,4.941,5.04,58.346,0.315,1.746,0.891,1.205,5.248,9.024,10.898,2.468,1.664,6.572,0.031,0,0.009,0
20180731,Energy,196,-0.013354,0.012093,0.006,-0.002,0.786,-2.587,2.04%,7.983,6.867,1.975,3.895,-0.398,-0.398,1.703,1.507,-0.011,0.143,0.012,0.012,0.029,0.333,0.009,0.033,0.192,0.022,0.028,-0.022,0.096,0.027,0.009,0.327,0.619,0.323,0.347,0.059,0.414,-0.276,0.593,0.134,0.129,0.182,0.016,0.802,0.256,2.083,0.437,0.07,0.068,0.533,0.697,0.903,0.493,0.265,0.405,1.18,1.055,49.403,0.435,1.436,1.272,0.401,16.955,6.613,6.155,0.879,0.513,4.527,0.077,0,0,0
20180731,Financials,605,0.012156,0.04543,0.343,1.27,0.667,24.12,1.99%,11.64,12.749,19.704,19.701,17.13,17.352,3.56,1.579,0.36,0.04,0.084,0.083,0,0.813,0.162,0.4,0.432,0.203,0.54,0.254,0.023,0.105,0.084,0.245,0.74,0.243,0.45,0,0.239,0.927,0.487,0.016,0.055,0.198,0.271,0.719,0.547,3.048,0.319,0.051,0.046,0.055,64.499,7.214,0.879,0.08,0.876,3.827,5.305,175.709,1.101,1.892,1.892,0.049,2.147,0.012,0.073,0.475,0.346,4.127,0.005,0,0.008,0.307
20180731,Health Care,706,-0.013049,0.056822,0,-0.025,0.256,-3.798,1.14%,-3.453,-2.645,-5.013,-4.907,-4.796,-4.945,6.278,4.123,0.252,0.064,-0.39,-0.471,-0.224,0.334,-0.421,-0.366,-0.332,-0.415,-0.46,-0.418,-0.294,-0.316,-0.487,0.094,0.853,0.102,0.147,0.001,0.078,0.751,-1.372,-0.51,1.197,-0.341,0.097,-1.408,0.531,0,0.088,0.086,0.07,0.189,7.585,0.523,0.395,0.111,0.205,-5.881,-5.952,84.544,2.657,3.505,3.132,0.432,3.775,7.442,6.199,0.862,0.584,1.11,0.076,0.131,0,0
20180731,Industrials,480,0.03907,0.067048,0.156,0.612,0.434,25.173,1.30%,11.323,13.816,19.016,18.725,20.248,20.564,1.185,2.447,0.26,0.269,0.112,0.112,0.08,0.289,0.039,0.07,0.109,0.114,0.185,0.052,0.115,0.11,0.107,0.349,0.633,0.349,0.396,0.261,0.404,0.613,0.321,0.129,0.116,0.075,0.06,0.562,0.406,2.015,0.51,0.051,0.046,0.418,3.432,1.259,0.573,0.272,0.458,4.472,5.758,76.738,0.322,1.889,1.346,0.984,5.112,9.32,6.191,2.309,1.445,5.144,0.033,0,0,0
20180731,Information Technology,567,0.000318,0.016983,0,0.372,0.299,16.021,1.59%,12.224,14.961,2.036,3.674,13.428,13.848,2.574,3.46,0.3,0.38,0.018,0.012,0,0.53,0.001,0.037,0.082,0.052,0.1,0.015,0.072,0.05,0.007,0.148,0.818,0.155,0.209,0.023,0.261,0.767,0.26,0.128,0.521,0.047,0.091,0.264,0.631,0.499,0.156,0.062,0.052,0.197,6.889,0.793,0.494,0.142,0.284,1.223,3.07,70.801,0.974,2.037,1.805,0.767,4.434,7.928,5.784,1.477,1.148,2.628,0.074,0.116,0.001,0
20180731,Materials,147,0.018149,0.032407,0.212,0.312,0.449,22.903,1.56%,10.266,11.355,15.299,15.152,18.362,18.573,1.311,2.328,0.208,0.212,0.105,0.105,0.082,0.283,0.045,0.094,0.147,0.109,0.157,0.061,0.123,0.113,0.098,0.413,0.58,0.399,0.432,0.338,0.347,0.56,0.471,0.129,0.098,0.108,0.039,0.77,0.27,2.328,0.603,0.052,0.049,0.489,1.577,1.312,0.572,0.302,0.482,3.438,4.758,76.4,0.375,2.306,1.37,0.799,5.079,7.889,7.158,2.108,1.123,4.288,0.034,0.003,0,0
20180731,Real Estate,40,0.019259,-0.000481,0.107,0.248,0.472,27.071,3.08%,16.931,16.915,21.509,21.388,19.785,20.247,5.244,2.145,0.113,0.084,0.095,0.093,0.074,0.367,0.113,0.138,0.22,0.117,0.244,0.137,0.058,0.059,0.096,0.362,0.601,0.358,0.384,0,0.26,0.75,0.665,0.115,0.136,0.261,0.046,0.504,0.368,5.361,0.534,0.052,0.046,0.654,1.155,0.932,0.492,0.306,0.437,3.553,2.97,66.807,0.792,1.784,1.565,0.191,5.153,11.874,6.297,0.429,0.252,3.414,0.013,0,0,0
20180731,Utilities,74,0.01414,0.016125,0.627,1.775,0.64,27.301,2.98%,11.406,9.306,20.307,19.745,20.356,20.418,2.423,1.72,0.303,0.083,0.101,0.1,0.061,0.335,0.101,0.205,0.331,0.068,0.079,0.135,0.084,0.085,0.069,0.492,0.504,0.49,0.571,0.174,0.384,-0.1,0.652,0.094,0.009,0.246,0.111,0.814,0.151,3.936,0.692,0.051,0.045,0.437,0.942,2.315,0.693,0.349,0.557,2.956,3.369,26.834,0.055,0.749,0.61,0.247,12.699,7.366,8.818,0.83,0.422,8.866,0.036,0,0,0
20180831,Communication Services,29,0.073096,0.042614,0.165,0.008,0.56,4.353,4.14%,7.118,4.284,4.355,4.355,11.326,11.448,1.733,1.69,-0.435,0.273,0.03,0.03,0.047,0.572,0.017,0.08,0.27,0.046,0.061,0.001,0.121,0.043,0.019,0.537,0.463,0.537,0.576,0.038,0.363,0.208,0.764,0.119,0.126,0.181,0.051,1.031,0.192,3.17,0.979,0.071,0.069,0.564,1.997,1.517,0.699,0.448,0.574,1.347,1.03,23.142,0.502,1.157,1.044,0.485,16.638,6.541,8.507,1.326,0.616,3.994,0.077,0,0.012,0
20180831,Consumer Discretionary,501,0.039624,0.049875,0.099,0.441,0.488,17.456,2.00%,9.922,9.223,13.629,13.553,15.764,16.038,0.954,2.141,0.32,0.367,0.102,0.1,0.086,0.354,0.036,0.073,0.108,0.123,0.193,0.051,0.119,0.11,0.101,0.374,0.6,0.368,0.439,0.241,0.226,0.638,0.43,0.128,0.127,0.076,0.052,0.59,0.45,1.959,0.474,0.059,0.053,0.391,2.915,1.191,0.596,0.279,0.495,3.36,3.961,66.658,0.383,1.58,0.992,1.166,5.312,9.773,14.834,2.72,1.76,6.641,0.053,0,0.015,0
20180831,Consumer Staples,134,0.035888,0.011604,0.251,0.696,0.353,20.356,2.24%,12.418,13.667,16.174,16.81,18.857,19.152,1.285,2.691,0.269,0.412,0.127,0.127,0.091,0.335,0.04,0.069,0.099,0.145,0.212,0.049,0.12,0.11,0.125,0.373,0.614,0.36,0.447,0.389,0.247,0.633,0.373,0.14,0.074,0.074,0.112,0.605,0.423,2.209,0.486,0.053,0.046,0.437,2.734,1.186,0.575,0.314,0.494,4.96,5.065,60.215,0.284,1.654,0.899,1.213,5.096,9.01,11.259,2.468,1.693,5.433,0.033,0,0.008,0
20180831,Energy,197,-0.044538,-0.026935,0,0.002,0.647,-2.584,1.88%,7.913,5.684,5.302,5.593,-0.351,-0.351,1.627,1.428,-0.014,0.149,0.023,0.025,0.028,0.366,0.008,0.044,0.203,0.022,0.029,-0.015,0.101,0.031,0.01,0.322,0.64,0.322,0.348,0.056,0.427,-0.226,0.762,0.135,0.125,0.17,0.013,0.823,0.271,1.932,0.441,0.071,0.068,0.551,0.707,0.858,0.484,0.262,0.404,1.197,1.042,43.14,0.421,1.34,1.144,0.414,17.095,6.59,6.148,0.892,0.533,5.025,0.087,0,0,0
20180831,Financials,605,0.015418,0.015925,0.333,1.099,0.656,23.752,2.02%,11.678,11.884,18.8,18.747,16.44,16.605,3.425,1.554,0.363,0.041,0.087,0.086,0,0.802,0.168,0.393,0.429,0.195,0.678,0.254,0.024,0.107,0.087,0.245,0.737,0.244,0.452,0,0.212,0.929,0.46,0.016,0.055,0.209,0.275,0.691,0.544,3.12,0.316,0.053,0.048,0.056,64.55,7.217,0.879,0.085,0.876,4.257,5.521,165.747,1.276,2.197,2.163,0.05,2.394,0.012,0.074,0.481,0.348,4.482,0.006,0,0.008,0.305
20180831,Health Care,716,0.064971,0.051088,0,-0.033,0.232,-3.802,1.14%,-3.747,-2.82,-5.714,-5.658,-5.303,-5.278,6.917,4.466,0.254,0.03,-0.381,-0.456,-0.243,0.338,-0.478,-0.373,-0.341,-0.405,-0.45,-0.527,-0.316,-0.347,-0.463,0.086,0.845,0.098,0.136,0,0.064,0.758,-1.425,-0.528,1.314,-0.349,0.087,-1.535,0.533,0,0.086,0.083,0.07,0.193,8.11,0.507,0.387,0.108,0.206,-7.171,-6.638,83.601,2.848,3.72,3.414,0.42,3.64,7.326,6.144,0.836,0.589,1.073,0.073,0.14,0,0
20180831,Industrials,486,0.017309,0.006677,0.137,0.534,0.427,24.272,1.28%,11.251,13.331,17.641,17.581,19.469,19.865,1.222,2.411,0.265,0.267,0.119,0.118,0.085,0.289,0.042,0.071,0.109,0.12,0.191,0.053,0.119,0.112,0.114,0.349,0.635,0.348,0.402,0.259,0.413,0.638,0.334,0.127,0.114,0.077,0.065,0.564,0.415,2.004,0.506,0.052,0.046,0.413,3.434,1.274,0.572,0.27,0.465,4.648,5.591,75.631,0.309,1.902,1.346,0.984,5.123,9.342,6.185,2.326,1.455,5.249,0.032,0,0,0
20180831,Information Technology,567,0.072932,0.080293,0,0.34,0.28,16.724,1.49%,12.329,15.063,3.824,4.342,12.847,13.75,2.729,3.678,0.3,0.381,0.03,0.023,0,0.531,0.003,0.033,0.081,0.047,0.105,0.017,0.072,0.056,0.018,0.149,0.815,0.16,0.212,0.022,0.267,0.749,0.26,0.129,0.536,0.046,0.087,0.257,0.625,0.501,0.161,0.061,0.053,0.206,7.161,0.791,0.485,0.144,0.295,1.581,3.048,70.323,0.983,2.063,1.786,0.764,4.455,7.795,5.719,1.482,1.148,2.654,0.072,0.119,0.001,0
20180831,Materials,146,-0.023352,-0.015723,0.184,0.276,0.444,21.747,1.74%,9.725,10.819,14.754,14.754,16.189,16.165,1.266,2.237,0.205,0.21,0.111,0.114,0.082,0.284,0.044,0.09,0.147,0.117,0.153,0.063,0.127,0.116,0.1,0.392,0.584,0.392,0.418,0.341,0.357,0.538,0.499,0.131,0.095,0.104,0.034,0.791,0.267,2.133,0.607,0.051,0.048,0.503,1.557,1.292,0.576,0.299,0.479,3.657,5.221,75.616,0.372,2.292,1.351,0.795,5.046,7.897,7.206,2.214,1.127,4.469,0.035,0.003,0,0
20180831,Real Estate,41,-0.017811,-0.011943,0.116,0.437,0.462,26.718,3.10%,14.798,15.357,20.409,20.335,19.346,19.557,4.232,2.012,0.118,0.076,0.101,0.089,0.078,0.34,0.129,0.137,0.205,0.085,0.108,0.152,0.049,0.044,0.1,0.337,0.618,0.336,0.384,0,0.268,0.759,0.794,0.12,0.155,0.252,0.038,0.234,0.491,4.726,0.504,0.052,0.048,0.658,1.186,0.994,0.5,0.315,0.432,3.344,2.677,57.729,0.807,1.772,1.407,0.189,4.099,11.648,6.683,0.423,0.255,3.981,0.018,0,0,0
20180831,Utilities,74,0.010311,0.011178,0.628,1.901,0.616,26.276,3.00%,11.786,8.953,20.458,19.703,19.878,20.05,2.449,1.67,0.303,0.081,0.104,0.104,0.064,0.332,0.106,0.198,0.327,0.067,0.076,0.135,0.083,0.082,0.073,0.489,0.497,0.487,0.56,0.163,0.396,-0.05,0.612,0.094,0.01,0.248,0.119,0.784,0.155,4.063,0.763,0.051,0.045,0.442,0.929,2.304,0.693,0.348,0.554,3.037,3.303,26.729,0.064,0.744,0.603,0.248,12.873,7.522,8.661,0.827,0.419,13.56,0.039,0,0,0
20180930,Communication Services,29,0.032022,0.023608,0.165,0.009,0.56,4.466,4.15%,7.084,4.695,6.35,6.35,13.415,13.516,1.702,1.684,-0.435,0.273,0.042,0.042,0.047,0.572,0.017,0.08,0.27,0.046,0.061,0.005,0.121,0.043,0.029,0.537,0.463,0.537,0.576,0.038,0.363,0.194,0.764,0.119,0.126,0.181,0.051,1.031,0.192,3.17,0.979,0.071,0.069,0.564,1.997,1.517,0.699,0.448,0.595,1.347,1.03,23.142,0.502,1.157,1.044,0.485,16.638,6.478,8.507,1.326,0.616,4.074,0.077,0,0.012,0
20180930,Consumer Discretionary,500,-0.026654,0.00144,0.094,0.413,0.47,17.226,1.97%,9.956,8.521,13.181,12.815,15.343,15.525,0.905,1.964,0.31,0.367,0.101,0.1,0.088,0.353,0.038,0.073,0.107,0.126,0.193,0.052,0.121,0.11,0.105,0.376,0.6,0.366,0.44,0.237,0.23,0.649,0.43,0.129,0.124,0.076,0.054,0.591,0.452,2.01,0.474,0.059,0.053,0.39,2.919,1.211,0.596,0.283,0.494,3.359,3.964,67.284,0.384,1.586,0.998,1.171,5.292,9.79,14.757,2.732,1.755,6.501,0.053,0,0.015,0
20180930,Consumer Staples,135,-0.001705,0.004417,0.264,0.539,0.353,20.052,2.41%,12.418,13.459,16.83,17.073,18.56,18.981,1.184,2.561,0.264,0.418,0.12,0.12,0.089,0.335,0.039,0.068,0.098,0.145,0.211,0.047,0.12,0.107,0.118,0.366,0.606,0.358,0.447,0.389,0.247,0.648,0.379,0.135,0.074,0.074,0.122,0.599,0.424,2.11,0.492,0.053,0.045,0.437,2.734,1.169,0.575,0.314,0.494,4.763,4.925,59.154,0.272,1.654,0.896,1.213,5.151,8.894,11.391,2.384,1.677,5.393,0.034,0,0.008,0
20180930,Energy,199,0.004964,0.026816,0,-0.001,0.647,-2.773,2.09%,7.917,6.026,3.826,4.913,-0.44,-0.44,1.679,1.448,-0.013,0.149,0.017,0.013,0.027,0.366,0.006,0.043,0.206,0.022,0.029,-0.016,0.101,0.031,0.008,0.324,0.635,0.324,0.348,0.056,0.43,-0.23,0.77,0.137,0.122,0.167,0.012,0.823,0.271,1.969,0.446,0.071,0.068,0.553,0.706,0.858,0.484,0.263,0.404,1.178,1.009,46.028,0.41,1.318,1.109,0.413,17.288,6.228,6.036,0.889,0.527,5.025,0.088,0,0,0
20180930,Financials,608,-0.030861,-0.028435,0.333,1.017,0.656,22.547,2.15%,11.66,11.633,17.845,17.807,15.652,15.857,3.28,1.511,0.364,0.041,0.087,0.086,0,0.802,0.168,0.393,0.428,0.195,0.671,0.253,0.024,0.107,0.087,0.245,0.737,0.245,0.452,0,0.212,0.929,0.46,0.016,0.055,0.206,0.277,0.691,0.544,3.12,0.316,0.053,0.048,0.057,64.4,7.251,0.879,0.085,0.876,4.07,5.521,165.121,1.276,2.197,2.163,0.05,2.333,0.012,0.074,0.482,0.35,4.482,0.006,0,0.008,0.305
20180930,Health Care,723,-0.004652,0.023533,0,-0.035,0.232,-3.687,1.12%,-3.728,-3.194,-5.5,-5.383,-5.104,-5.082,7.091,4.378,0.253,0.021,-0.365,-0.451,-0.255,0.338,-0.532,-0.386,-0.353,-0.405,-0.451,-0.54,-0.321,-0.337,-0.464,0.084,0.841,0.096,0.136,0,0.064,0.754,-1.45,-0.531,1.322,-0.391,0.087,-1.589,0.529,0,0.086,0.084,0.07,0.187,7.733,0.494,0.385,0.107,0.203,-7.577,-6.976,83.601,2.89,3.778,3.483,0.414,3.618,7.302,6.145,0.827,0.594,1.038,0.072,0.137,0,0
20180930,Industrials,487,-0.017906,0.01544,0.136,0.503,0.427,24.095,1.35%,11.283,12.935,17.414,17.338,19.39,19.644,1.213,2.396,0.265,0.267,0.119,0.119,0.084,0.289,0.042,0.072,0.109,0.12,0.19,0.052,0.12,0.113,0.115,0.347,0.633,0.348,0.402,0.256,0.413,0.64,0.33,0.126,0.114,0.077,0.066,0.565,0.417,2.008,0.509,0.052,0.046,0.413,3.436,1.285,0.571,0.27,0.465,4.584,5.59,75.884,0.31,1.91,1.344,0.983,5.114,9.382,6.185,2.328,1.455,5.195,0.032,0,0,0
20180930,Information Technology,570,-0.025401,-0.002037,0,0.299,0.279,16.316,1.57%,12.301,13.96,4.019,4.33,12.031,13.028,2.663,3.461,0.3,0.375,0.032,0.025,0.001,0.532,0.003,0.033,0.081,0.048,0.107,0.017,0.072,0.058,0.02,0.15,0.818,0.166,0.211,0.023,0.267,0.747,0.256,0.129,0.542,0.047,0.086,0.257,0.622,0.507,0.164,0.062,0.053,0.213,7.161,0.782,0.485,0.144,0.295,1.775,3.122,70.323,0.983,2.064,1.786,0.761,4.476,7.788,5.704,1.48,1.126,2.629,0.072,0.119,0.001,0
20180930,Materials,146,-0.015137,-0.017117,0.184,0.257,0.455,21.646,1.73%,9.725,10.732,14.106,14.106,16.77,16.998,1.261,2.089,0.196,0.21,0.111,0.114,0.082,0.284,0.044,0.092,0.147,0.117,0.153,0.064,0.127,0.116,0.1,0.392,0.584,0.392,0.418,0.341,0.357,0.536,0.499,0.131,0.095,0.104,0.034,0.791,0.267,2.098,0.607,0.05,0.048,0.503,1.557,1.267,0.573,0.299,0.477,3.862,5.221,75.616,0.372,2.292,1.351,0.795,5.046,7.897,7.206,2.214,1.127,4.469,0.035,0.003,0,0
20180930,Real Estate,41,-0.028224,-0.04773,0.145,0.436,0.462,26.199,3.22%,14.798,14.479,20.5,19.462,18.048,19.262,4.136,2.003,0.108,0.076,0.101,0.089,0.078,0.34,0.129,0.137,0.205,0.085,0.108,0.152,0.049,0.044,0.1,0.337,0.618,0.336,0.384,0,0.268,0.759,0.794,0.12,0.155,0.252,0.038,0.234,0.531,4.726,0.504,0.052,0.048,0.658,1.186,0.994,0.5,0.315,0.432,3.344,2.677,62.513,0.807,1.772,1.407,0.189,4.099,11.781,6.456,0.423,0.255,3.776,0.018,0,0,0
20180930,Utilities,74,0.005567,-0.00355,0.628,1.79,0.616,26.01,3.07%,11.786,9.044,20.239,19.374,19.673,19.836,2.411,1.656,0.303,0.081,0.104,0.104,0.064,0.332,0.106,0.198,0.327,0.067,0.076,0.135,0.083,0.082,0.073,0.489,0.497,0.487,0.56,0.163,0.396,-0.05,0.612,0.094,0.01,0.248,0.119,0.784,0.155,4.063,0.763,0.051,0.045,0.442,0.929,2.304,0.693,0.348,0.554,3.037,3.303,26.729,0.064,0.744,0.603,0.248,12.873,7.522,8.661,0.827,0.419,13.56,0.039,0,0,0
20181031,Communication Services,147,-0.060752,-0.052195,0.011,0.084,0.544,8.76,2.81%,9.352,7.133,5.563,5.075,12.739,13.492,1.451,1.719,0.075,0.264,0.086,0.075,0.051,0.541,0.045,0.076,0.156,0.093,0.136,0.03,0.091,0.063,0.066,0.38,0.582,0.353,0.43,0,0.342,0.634,0.476,0.099,0.164,0.123,0.041,0.647,0.316,2.351,0.421,0.066,0.06,0.443,6.025,1.066,0.587,0.262,0.465,2.144,1.858,36.782,0.639,1.638,1.572,0.571,28.291,8.33,6.971,1.327,0.779,3.671,0.058,0,0.015,0
20181031,Consumer Discretionary,435,-0.09653,-0.108097,0.089,0.394,0.426,15.595,2.05%,10.122,8.16,12.828,12.331,14.628,14.765,0.831,2.023,0.325,0.405,0.1,0.1,0.087,0.347,0.035,0.072,0.102,0.116,0.186,0.052,0.124,0.115,0.105,0.336,0.648,0.338,0.402,0.31,0.203,0.625,0.429,0.142,0.135,0.073,0.063,0.573,0.502,1.714,0.402,0.06,0.052,0.37,2.684,1.154,0.584,0.254,0.48,3.362,4.278,72.582,0.381,1.619,0.981,1.284,5.066,9.821,18.109,2.93,1.941,6.563,0.055,0,0.017,0
20181031,Consumer Staples,134,-0.033256,0.02279,0.264,0.566,0.353,19.006,2.35%,12.499,11.614,15.588,15.588,17.89,18.052,1.192,2.469,0.255,0.426,0.12,0.12,0.088,0.337,0.039,0.066,0.097,0.139,0.211,0.047,0.122,0.105,0.116,0.357,0.632,0.35,0.43,0.384,0.247,0.633,0.394,0.139,0.076,0.074,0.126,0.599,0.429,2.11,0.451,0.053,0.045,0.42,2.67,1.15,0.562,0.298,0.485,4.88,5.265,57.461,0.284,1.66,0.907,1.213,5.126,8.875,11.391,2.384,1.728,5.265,0.036,0,0.008,0
